dataset,size,sample,sdg,qi,eq_threshold,rare_threshold,feature,n_targets,n_es,n_is,n_rs,n_eirs,ds
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,1000,946,0,1000,0,0.0
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,education-num,1000,946,191,262,17,0.017
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,occupation,1000,946,45,262,1,0.001
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,relationship,1000,946,139,66,2,0.002
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,1000,946,0,85,0,0.0
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,1000,946,0,35,0,0.0
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,1000,946,4,515,4,0.004
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,income,1000,946,161,0,0,0.0
adult,1000,3,MWEMPGM_eps1000,QI1,5,0.1,_overall,1000,946,202,1000,23,0.023
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,workclass,1000,946,58,287,5,0.005
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,1000,946,0,1000,0,0.0
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,education-num,1000,946,67,262,0,0.0
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,occupation,1000,946,20,262,1,0.001
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,relationship,1000,946,76,66,0,0.0
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,capital-gain,1000,946,0,85,0,0.0
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,capital-loss,1000,946,0,35,0,0.0
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,1000,946,1,515,1,0.001
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,income,1000,946,85,0,0,0.0
adult,1000,3,PrivateGSD_eps1,QI1,5,0.1,_overall,1000,946,121,1000,7,0.007
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,workclass,1000,946,131,287,0,0.0
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,1000,946,0,1000,0,0.0
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,education-num,1000,946,202,262,25,0.025
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,occupation,1000,946,58,262,6,0.006
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,relationship,1000,946,167,66,4,0.004
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,1000,946,0,85,0,0.0
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,1000,946,0,35,0,0.0
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,1000,946,3,515,2,0.002
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,income,1000,946,159,0,0,0.0
adult,1000,3,PrivateGSD_eps1000,QI1,5,0.1,_overall,1000,946,205,1000,34,0.034
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,workclass,1000,952,0,289,0,0.0
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,fnlwgt,1000,952,0,1000,0,0.0
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,education-num,1000,952,0,301,0,0.0
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,occupation,1000,952,0,263,0,0.0
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,relationship,1000,952,9,80,0,0.0
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,capital-gain,1000,952,0,74,0,0.0
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,capital-loss,1000,952,0,43,0,0.0
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,hours-per-week,1000,952,0,542,0,0.0
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,income,1000,952,3,0,0,0.0
adult,1000,4,PrivBayes_eps1,QI1,5,0.1,_overall,1000,952,9,1000,0,0.0
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,workclass,1000,952,94,289,8,0.008
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,fnlwgt,1000,952,0,1000,0,0.0
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,education-num,1000,952,147,301,21,0.021
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,occupation,1000,952,40,263,10,0.01
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,relationship,1000,952,119,80,4,0.004
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,capital-gain,1000,952,0,74,0,0.0
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,capital-loss,1000,952,0,43,0,0.0
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,1000,952,2,542,2,0.002
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,income,1000,952,118,0,0,0.0
adult,1000,4,PrivBayes_eps1000,QI1,5,0.1,_overall,1000,952,147,1000,38,0.038
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,workclass,1000,952,10,289,1,0.001
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,fnlwgt,1000,952,0,1000,0,0.0
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,education-num,1000,952,3,301,0,0.0
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,occupation,1000,952,2,263,0,0.0
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,relationship,1000,952,1,80,0,0.0
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,capital-gain,1000,952,0,74,0,0.0
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,capital-loss,1000,952,17,43,0,0.0
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,hours-per-week,1000,952,6,542,0,0.0
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,income,1000,952,14,0,0,0.0
adult,1000,4,PrivSyn_eps1,QI1,5,0.1,_overall,1000,952,18,1000,1,0.001
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,workclass,1000,952,43,289,2,0.002
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,1000,952,0,1000,0,0.0
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,education-num,1000,952,53,301,0,0.0
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,occupation,1000,952,15,263,7,0.007
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,relationship,1000,952,51,80,1,0.001
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,capital-gain,1000,952,0,74,0,0.0
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,capital-loss,1000,952,72,43,0,0.0
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,1000,952,28,542,3,0.003
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,income,1000,952,61,0,0,0.0
adult,1000,4,PrivSyn_eps1000,QI1,5,0.1,_overall,1000,952,79,1000,13,0.013
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,workclass,1000,952,78,289,1,0.001
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,1000,952,0,1000,0,0.0
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,education-num,1000,952,115,301,2,0.002
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,occupation,1000,952,9,263,0,0.0
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,relationship,1000,952,78,80,0,0.0
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,capital-gain,1000,952,0,74,0,0.0
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,capital-loss,1000,952,0,43,0,0.0
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,1000,952,1,542,1,0.001
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,income,1000,952,99,0,0,0.0
adult,1000,4,MWEMPGM_eps1,QI1,5,0.1,_overall,1000,952,128,1000,4,0.004
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,workclass,1000,952,102,289,2,0.002
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,1000,952,0,1000,0,0.0
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,education-num,1000,952,146,301,12,0.012
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,occupation,1000,952,29,263,6,0.006
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,relationship,1000,952,111,80,4,0.004
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,1000,952,0,74,0,0.0
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,1000,952,0,43,0,0.0
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,1000,952,3,542,3,0.003
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,income,1000,952,121,0,0,0.0
adult,1000,4,MWEMPGM_eps1000,QI1,5,0.1,_overall,1000,952,155,1000,22,0.022
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,workclass,1000,952,54,289,0,0.0
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,1000,952,0,1000,0,0.0
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,education-num,1000,952,45,301,0,0.0
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,occupation,1000,952,13,263,3,0.003
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,relationship,1000,952,58,80,0,0.0
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,capital-gain,1000,952,0,74,0,0.0
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,capital-loss,1000,952,0,43,0,0.0
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,1000,952,0,542,0,0.0
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,income,1000,952,67,0,0,0.0
adult,1000,4,PrivateGSD_eps1,QI1,5,0.1,_overall,1000,952,88,1000,3,0.003
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,workclass,1000,952,104,289,3,0.003
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,1000,952,0,1000,0,0.0
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,education-num,1000,952,165,301,28,0.028
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,occupation,1000,952,31,263,2,0.002
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,relationship,1000,952,130,80,4,0.004
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,1000,952,0,74,0,0.0
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,1000,952,0,43,0,0.0
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,1000,952,3,542,3,0.003
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,income,1000,952,143,0,0,0.0
adult,1000,4,PrivateGSD_eps1000,QI1,5,0.1,_overall,1000,952,166,1000,38,0.038
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,workclass,10000,5206,1120,2962,16,0.0016
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,fnlwgt,10000,5206,0,10000,0,0.0
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,education-num,10000,5206,1721,2870,158,0.0158
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,occupation,10000,5206,348,2783,8,0.0008
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,relationship,10000,5206,1329,756,59,0.0059
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,capital-gain,10000,5206,0,829,0,0.0
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,capital-loss,10000,5206,0,444,0,0.0
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,hours-per-week,10000,5206,15,5344,10,0.001
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,income,10000,5206,1524,0,0,0.0
adult,10000,0,PrivBayes_eps1,QI1,5,0.1,_overall,10000,5206,1918,10000,239,0.0239
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,workclass,10000,5206,1506,2962,12,0.0012
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,fnlwgt,10000,5206,0,10000,0,0.0
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,education-num,10000,5206,2242,2870,421,0.0421
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,occupation,10000,5206,515,2783,13,0.0013
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,relationship,10000,5206,1169,756,8,0.0008
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,capital-gain,10000,5206,0,829,0,0.0
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,capital-loss,10000,5206,0,444,0,0.0
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,10000,5206,30,5344,16,0.0016
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,income,10000,5206,1740,0,0,0.0
adult,10000,0,PrivBayes_eps1000,QI1,5,0.1,_overall,10000,5206,2242,10000,444,0.0444
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,workclass,10000,5206,892,2962,9,0.0009
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,fnlwgt,10000,5206,0,10000,0,0.0
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,education-num,10000,5206,1309,2870,45,0.0045
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,occupation,10000,5206,258,2783,4,0.0004
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,relationship,10000,5206,1149,756,25,0.0025
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,capital-gain,10000,5206,0,829,0,0.0
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,capital-loss,10000,5206,1463,444,0,0.0
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,hours-per-week,10000,5206,411,5344,3,0.0003
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,income,10000,5206,1185,0,0,0.0
adult,10000,0,PrivSyn_eps1,QI1,5,0.1,_overall,10000,5206,1569,10000,85,0.0085
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,workclass,10000,5206,1170,2962,17,0.0017
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,10000,5206,0,10000,0,0.0
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,education-num,10000,5206,1839,2870,181,0.0181
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,occupation,10000,5206,365,2783,12,0.0012
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,relationship,10000,5206,1451,756,58,0.0058
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,capital-gain,10000,5206,0,829,0,0.0
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,capital-loss,10000,5206,1791,444,0,0.0
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,10000,5206,623,5344,14,0.0014
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,income,10000,5206,1492,0,0,0.0
adult,10000,0,PrivSyn_eps1000,QI1,5,0.1,_overall,10000,5206,1916,10000,251,0.0251
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,workclass,10000,5206,1449,2962,8,0.0008
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,10000,5206,0,10000,0,0.0
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,education-num,10000,5206,1987,2870,243,0.0243
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,occupation,10000,5206,555,2783,13,0.0013
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,relationship,10000,5206,1530,756,79,0.0079
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,capital-gain,10000,5206,0,829,0,0.0
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,capital-loss,10000,5206,0,444,0,0.0
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,10000,5206,31,5344,15,0.0015
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,income,10000,5206,1544,0,0,0.0
adult,10000,0,MWEMPGM_eps1,QI1,5,0.1,_overall,10000,5206,2145,10000,339,0.0339
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,workclass,10000,5206,1516,2962,11,0.0011
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,10000,5206,0,10000,0,0.0
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,education-num,10000,5206,2089,2870,282,0.0282
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,occupation,10000,5206,567,2783,18,0.0018
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,relationship,10000,5206,1617,756,84,0.0084
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,10000,5206,0,829,0,0.0
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,10000,5206,0,444,0,0.0
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,10000,5206,34,5344,18,0.0018
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,income,10000,5206,1676,0,0,0.0
adult,10000,0,MWEMPGM_eps1000,QI1,5,0.1,_overall,10000,5206,2225,10000,386,0.0386
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,workclass,10000,5206,1206,2962,17,0.0017
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,10000,5206,0,10000,0,0.0
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,education-num,10000,5206,1759,2870,180,0.018
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,occupation,10000,5206,385,2783,10,0.001
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,relationship,10000,5206,1428,756,41,0.0041
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,capital-gain,10000,5206,0,829,0,0.0
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,capital-loss,10000,5206,0,444,0,0.0
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,10000,5206,21,5344,11,0.0011
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,income,10000,5206,1491,0,0,0.0
adult,10000,0,PrivateGSD_eps1,QI1,5,0.1,_overall,10000,5206,1929,10000,242,0.0242
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,workclass,10000,5206,1553,2962,18,0.0018
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,10000,5206,0,10000,0,0.0
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,education-num,10000,5206,2321,2870,436,0.0436
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,occupation,10000,5206,618,2783,28,0.0028
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,relationship,10000,5206,1794,756,101,0.0101
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,10000,5206,0,829,0,0.0
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,10000,5206,0,444,0,0.0
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,10000,5206,37,5344,21,0.0021
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,income,10000,5206,1872,0,0,0.0
adult,10000,0,PrivateGSD_eps1000,QI1,5,0.1,_overall,10000,5206,2323,10000,547,0.0547
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,workclass,10000,5112,1129,2943,22,0.0022
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,fnlwgt,10000,5112,0,10000,0,0.0
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,education-num,10000,5112,1707,2861,123,0.0123
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,occupation,10000,5112,387,2767,12,0.0012
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,relationship,10000,5112,1378,749,41,0.0041
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,capital-gain,10000,5112,0,816,0,0.0
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,capital-loss,10000,5112,0,483,0,0.0
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,hours-per-week,10000,5112,16,5392,7,0.0007
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,income,10000,5112,1504,0,0,0.0
adult,10000,1,PrivBayes_eps1,QI1,5,0.1,_overall,10000,5112,1912,10000,188,0.0188
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,workclass,10000,5112,1538,2943,10,0.001
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,fnlwgt,10000,5112,0,10000,0,0.0
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,education-num,10000,5112,755,2861,13,0.0013
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,occupation,10000,5112,350,2767,10,0.001
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,relationship,10000,5112,1647,749,71,0.0071
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,capital-gain,10000,5112,0,816,0,0.0
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,capital-loss,10000,5112,0,483,0,0.0
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,10000,5112,25,5392,14,0.0014
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,income,10000,5112,1674,0,0,0.0
adult,10000,1,PrivBayes_eps1000,QI1,5,0.1,_overall,10000,5112,2276,10000,114,0.0114
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,workclass,10000,5112,934,2943,7,0.0007
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,fnlwgt,10000,5112,0,10000,0,0.0
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,education-num,10000,5112,1330,2861,31,0.0031
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,occupation,10000,5112,264,2767,2,0.0002
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,relationship,10000,5112,1234,749,16,0.0016
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,capital-gain,10000,5112,0,816,0,0.0
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,capital-loss,10000,5112,1478,483,0,0.0
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,hours-per-week,10000,5112,470,5392,2,0.0002
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,income,10000,5112,1222,0,0,0.0
adult,10000,1,PrivSyn_eps1,QI1,5,0.1,_overall,10000,5112,1605,10000,54,0.0054
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,workclass,10000,5112,1238,2943,13,0.0013
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,10000,5112,0,10000,0,0.0
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,education-num,10000,5112,1870,2861,174,0.0174
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,occupation,10000,5112,401,2767,15,0.0015
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,relationship,10000,5112,1465,749,37,0.0037
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,capital-gain,10000,5112,3,816,3,0.0003
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,capital-loss,10000,5112,1820,483,0,0.0
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,10000,5112,609,5392,13,0.0013
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,income,10000,5112,1506,0,0,0.0
adult,10000,1,PrivSyn_eps1000,QI1,5,0.1,_overall,10000,5112,1928,10000,226,0.0226
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,workclass,10000,5112,1500,2943,3,0.0003
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,10000,5112,0,10000,0,0.0
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,education-num,10000,5112,2027,2861,256,0.0256
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,occupation,10000,5112,459,2767,17,0.0017
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,relationship,10000,5112,1528,749,67,0.0067
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,capital-gain,10000,5112,0,816,0,0.0
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,capital-loss,10000,5112,0,483,0,0.0
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,10000,5112,25,5392,14,0.0014
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,income,10000,5112,1577,0,0,0.0
adult,10000,1,MWEMPGM_eps1,QI1,5,0.1,_overall,10000,5112,2188,10000,337,0.0337
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,workclass,10000,5112,1511,2943,7,0.0007
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,10000,5112,0,10000,0,0.0
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,education-num,10000,5112,2093,2861,273,0.0273
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,occupation,10000,5112,596,2767,8,0.0008
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,relationship,10000,5112,1594,749,67,0.0067
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,10000,5112,0,816,0,0.0
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,10000,5112,0,483,0,0.0
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,10000,5112,24,5392,13,0.0013
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,income,10000,5112,1655,0,0,0.0
adult,10000,1,MWEMPGM_eps1000,QI1,5,0.1,_overall,10000,5112,2231,10000,344,0.0344
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,workclass,10000,5112,1219,2943,4,0.0004
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,10000,5112,0,10000,0,0.0
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,education-num,10000,5112,1705,2861,158,0.0158
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,occupation,10000,5112,372,2767,8,0.0008
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,relationship,10000,5112,1411,749,33,0.0033
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,capital-gain,10000,5112,0,816,0,0.0
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,capital-loss,10000,5112,0,483,0,0.0
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,10000,5112,21,5392,10,0.001
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,income,10000,5112,1484,0,0,0.0
adult,10000,1,PrivateGSD_eps1,QI1,5,0.1,_overall,10000,5112,1923,10000,205,0.0205
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,workclass,10000,5112,1552,2943,15,0.0015
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,10000,5112,0,10000,0,0.0
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,education-num,10000,5112,2300,2861,412,0.0412
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,occupation,10000,5112,623,2767,12,0.0012
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,relationship,10000,5112,1793,749,70,0.007
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,10000,5112,0,816,0,0.0
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,10000,5112,0,483,0,0.0
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,10000,5112,31,5392,19,0.0019
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,income,10000,5112,1884,0,0,0.0
adult,10000,1,PrivateGSD_eps1000,QI1,5,0.1,_overall,10000,5112,2302,10000,496,0.0496
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,workclass,10000,5192,1143,2905,13,0.0013
